npr1_db,metric1,npr2_db,metric2,amp
26.936605,1.61458051e+00,11.202188,2.63674092e+00,4
26.815710,1.61458051e+00,11.174802,2.63674092e+00,4
26.933895,3.65807104e+00,11.229421,2.63674092e+00,4
26.962109,3.65807104e+00,11.144801,2.63674092e+00,4
26.992191,3.65807104e+00,11.088608,2.63674092e+00,4
26.975449,3.65807104e+00,11.096756,2.63674092e+00,4
26.829689,3.65807104e+00,11.078601,2.63674092e+00,4
26.802231,3.65807104e+00,11.202249,2.63674092e+00,4
26.999752,1.74458838e+00,11.177303,2.63674092e+00,4
26.989717,1.74458838e+00,11.121120,1.53112149e+00,4
26.903473,1.74458838e+00,11.175972,1.53112149e+00,4
26.899994,1.74458838e+00,11.173090,1.53112149e+00,4
26.856045,1.74458838e+00,11.217847,1.53112149e+00,4
27.011631,1.74458838e+00,11.160317,1.53112149e+00,4
26.752338,3.38025761e+00,11.184779,1.53112149e+00,4
26.948032,3.38025761e+00,11.201939,1.95906389e+00,4
26.902699,3.38025761e+00,11.255987,1.95906389e+00,4
26.883575,3.38025761e+00,11.148716,1.06812310e+00,4
27.029179,3.38025761e+00,11.176647,1.06812310e+00,4
26.922932,3.38025761e+00,11.176975,3.82088852e+00,4
26.881367,3.38025761e+00,11.300348,1.73220921e+00,4
27.009968,3.38025761e+00,11.174235,1.73220921e+00,4
26.962780,3.38025761e+00,11.115470,1.73220921e+00,4
26.780184,3.38025761e+00,11.117454,4.45942163e+00,4
26.776348,3.38025761e+00,11.087770,2.31863213e+00,4
26.847496,3.38025761e+00,11.154556,2.31863213e+00,4
54.984955,nan,39.090446,nan,100
54.857372,5.96006870e+00,39.078350,5.93856144e+00,100
54.996277,5.96006870e+00,39.018940,5.93856144e+00,100
54.817566,5.96006870e+00,39.045395,5.93856144e+00,100
54.817085,5.96006870e+00,39.073246,1.67217135e+00,100
54.857365,1.90478170e+00,39.160427,1.90252662e+00,100
54.724010,1.90478170e+00,39.083656,1.90252662e+00,100
54.972778,1.90478170e+00,39.158318,1.90252662e+00,100
54.941593,2.38316536e+00,39.078579,2.38655448e+00,100
55.004509,2.38316536e+00,39.111412,2.38655448e+00,100
54.792152,1.64336598e+00,39.157913,1.63813365e+00,100
54.768024,2.62234306e+00,39.109459,2.58665013e+00,100
54.942360,2.62234306e+00,39.154610,4.76474380e+00,100
54.919022,4.74131298e+00,39.132702,4.76474380e+00,100
54.903862,1.31701291e+00,39.111980,1.32001090e+00,100
54.768867,1.31701291e+00,39.134106,3.60119963e+00,100
54.930679,2.21971059e+00,39.049572,1.98294342e+00,100
54.962315,2.59529185e+00,39.127399,2.58229947e+00,100
54.921783,2.91312385e+00,39.077133,2.58229947e+00,100
54.775116,2.91312385e+00,39.045815,2.58229947e+00,100
54.796783,2.91312385e+00,39.117249,2.58229947e+00,100
54.902222,1.21494985e+00,39.186806,1.20890486e+00,100
55.017136,2.03235817e+00,39.099621,2.03039598e+00,100
54.823383,2.03235817e+00,39.164780,2.03039598e+00,100
55.025887,2.03235817e+00,39.111755,2.03039598e+00,100
54.783302,2.03235817e+00,39.076962,2.03039598e+00,100
54.825714,1.45262384e+00,39.085617,2.03039598e+00,100
54.919357,1.31669021e+00,39.104462,1.31497705e+00,100
54.770550,1.31669021e+00,39.168510,1.31497705e+00,100
54.936749,1.31669021e+00,39.155022,1.31497705e+00,100
54.793472,1.51340175e+00,39.188614,1.53265893e+00,100
54.842934,1.51340175e+00,39.122597,1.53265893e+00,100
54.879299,3.33502412e+00,39.073147,1.89429748e+00,100
54.744545,3.33502412e+00,39.191029,1.89429748e+00,100
54.772240,1.49557614e+00,39.120468,1.49602914e+00,100
54.994682,1.49557614e+00,39.145016,1.49602914e+00,100
54.712616,1.49557614e+00,39.018654,1.49602914e+00,100
54.963516,1.49557614e+00,39.060318,1.49602914e+00,100
54.896770,2.92341256e+00,39.195698,2.93683004e+00,100
54.795990,2.92341256e+00,39.099346,2.93683004e+00,100
54.817551,2.92341256e+00,39.134113,2.93683004e+00,100
54.973148,2.92341256e+00,39.105011,2.93683004e+00,100
54.942001,2.92341256e+00,39.102642,2.93683004e+00,100
54.924026,1.89956319e+00,39.061176,1.89528692e+00,100
54.718697,1.89956319e+00,38.997490,1.89528692e+00,100
54.836102,1.89956319e+00,39.218922,1.89528692e+00,100
54.880310,1.89956319e+00,39.129910,2.05770636e+00,100
54.951931,1.89956319e+00,39.058167,2.05770636e+00,100
54.987885,3.68381310e+00,39.166695,3.67286348e+00,100
54.724003,3.68381310e+00,39.149422,3.67286348e+00,100
54.806461,3.68381310e+00,39.142494,3.67286348e+00,100
54.971489,3.68381310e+00,39.070095,3.67286348e+00,100
54.950756,3.68381310e+00,39.117352,3.67286348e+00,100
54.927116,3.68381310e+00,39.118561,3.67286348e+00,100
55.050812,4.44651031e+00,39.003609,2.13698697e+00,100
54.983994,4.44651031e+00,39.195683,2.13698697e+00,100
54.833549,4.44651031e+00,39.068798,2.13698697e+00,100
54.800907,4.44651031e+00,39.119850,2.13698697e+00,100
54.927258,4.44651031e+00,39.101227,2.13698697e+00,100
54.982677,4.44651031e+00,39.139526,2.13698697e+00,100
54.853798,4.44651031e+00,39.060570,2.13698697e+00,100
54.961418,4.44651031e+00,39.149746,2.13698697e+00,100
54.859371,4.44651031e+00,39.138569,2.13698697e+00,100
54.887985,4.44651031e+00,39.074265,2.13698697e+00,100
54.853596,1.71304774e+00,39.120094,2.13698697e+00,100
54.781868,1.71304774e+00,39.166088,1.69142461e+00,100
54.980240,1.71304774e+00,39.113991,1.69142461e+00,100
54.913727,1.71304774e+00,39.100849,1.58334255e+00,100
54.803001,1.71304774e+00,39.134460,1.58334255e+00,100
54.889496,1.71304774e+00,39.097801,1.58334255e+00,100
54.792381,1.71304774e+00,39.111279,1.58334255e+00,100
48.969196,nan,33.078987,nan,50
48.907486,5.93902874e+00,33.039700,nan,50
48.920826,5.93902874e+00,33.146870,nan,50
48.709072,5.93902874e+00,33.077656,nan,50
48.685883,5.93902874e+00,33.094639,1.67071056e+00,50
48.699909,1.14446175e+00,33.077244,1.12625074e+00,50
48.824902,1.90330172e+00,33.026184,2.55861497e+00,50
48.841675,1.90330172e+00,33.024971,2.55861497e+00,50
48.683907,2.38232112e+00,33.129658,2.39005876e+00,50
48.723045,2.38232112e+00,33.136223,2.39005876e+00,50
48.764626,2.38232112e+00,33.087994,1.73901498e+00,50
48.899559,3.55881286e+00,33.171478,1.63247395e+00,50
48.711964,2.62518263e+00,33.174416,2.55853963e+00,50
48.884277,4.74200869e+00,33.118492,4.79698944e+00,50
